ADAM17,BRCA1,LGALS3,LTA,MAPK14,MCAM,CIITA,MIF,MMP9,MNDA,MSH2,C1QA,MYC,NAB2,NBEA,NEDD4L,NEDD9,NFATC1,NFKB1,NME4,NRAS,NUCKS1,FAM210B,NUDT4,PBX1,PDE3B,PDGFA,PLA2G7,PLAUR,PLEK2,PLXDC2,PTEN,NLRC4,PTGS2,PTPRC,PTPRK,RBM5,RHOC,DENND2D,S100A4,S100A6,SCN3A,SERPINA1,CASP1,SERPINE1,SIAH2,SLC4A1,SOCS1,SPARC,SOCS3,ST14,TGFB1,THBS1,TIMP1,CASP3,TLK2,TLR2,TLR4,TLR9,TMOD1,TNF,TNFRSF13B,TNFRSF1A,TNFRSF1B,CD40LG,FASLG,TNS1,TP53,TSPAN5,TXNRD1,UBE2C,VEGFA,XK,ZBTB10,CCND1,CCR3,ALOX5,CCR5,CCR7,CCR9,CD19,CD28,CD4,CD40,CD80,CD86,CD8A,ANLN,CDC25A,CDH1,CDK2,CDKN1A,CDKN1B,CDKN2A,CDKN2D,CHPT1,CNKSR2,APAF1,CSF2,CTLA4,CTSD,CXCL1,CXCL10,CXCR3,DLC1,DPP4,E2F1,AXIN2,EGR1,ELANE,ERBB2,F5,FCGR2B,FOS,FOXP3,FYN,GADD45A,GLRX5,BAD,GYPA,GYPB,GZMA,GZMB,HLA-DRA,HMGA1,HMGB1,HMOX1,HOXA10,HSPA1A,BAX,ICAM1,ICOS,IFI16,IFNG,IGF2BP2,IL10,IL12B,IL15,IL18,BLVRB,IL18BP,IL1B,IL1R1,IL1R2,IL1RN,IL2,IL23A,IL2RA,IL32,IL5,BPGM,IL6,IL7R,CXCL8,INPP4B,IRAK3,IRF1,ITGA4,ITGAL,LCK,response
0.002106474,0.002309138,0.039875618,9.42E-05,0.004292786,0.00932253,0.013807744,0.018035022,0.000880256,0.000456505,0.003285608,0.032647279,0.004708349,0.002343939,0.001594697,0.022659439,0.003084992,0.000876162,0.002581403,0.006657195,0.000667357,0.034632974,0.002309138,0.003451424,0.000497447,0.002679664,0.001066543,0.000773807,0.001242595,0.000167863,0.003899741,0.021644073,0.000335726,3.07E-05,0.013934664,0.001580367,0.027144653,0.012992995,0.001484153,0.002603921,0.02798192,3.28E-05,0.001783031,0.00270423,0.000716488,0.000538389,2.25E-05,0.000259983,0.084082916,0.00015558,0.00069397,0.00477795,0.002151511,0.026888764,0.001170946,0.006415637,0.000569096,0.002071673,1.64E-05,0.000388951,0.000161722,4.09E-05,0.011126032,0.001557849,6.76E-05,0.000225182,0.01395923,0.003166876,0.000239512,0.010520088,0.003336786,0.006655148,2.05E-06,0.001783031,0.015699272,4.30E-05,0.001338809,0.00033982,0.000241559,3.48E-05,0.000122826,0.000714441,0.001625404,0.001232359,0.000192428,0.000798372,0.002468812,0.002200641,0.000399186,0.055398838,0.102494606,0.001404316,0.002288667,0.000925293,0.000216993,0.004886447,0.000190381,0.001025601,1.84E-05,0.00069397,0.042100824,0.003089086,0.001959082,0.00016991,0.002348033,0.000327537,0.00043194,0.00031116,0.008462745,2.05E-05,0.003115698,0.000151486,0.000925293,0.01269207,0.000139203,0.010165939,0.000519965,0.00135928,0.00060185,0,0,0.001916093,0.001322432,0.049583004,0.016839511,0.0264036,0.003228289,0.000579332,0.011218152,0.002683759,0.005678678,5.94E-05,0.01856727,0.00010645,0.003774867,0.000241559,2.05E-06,0.000131015,0.001078826,0.002468812,0.001920187,0.000186287,0.002878234,0.000425798,0.000448317,8.19E-06,3.48E-05,0.000399186,0.005576322,0,0.000620274,0.000110544,0.004730867,0.001166852,0.010618349,0.000421704,0.004839363,0.001832162,0.009615267,0.00137361,0
0.002031218,0.001477711,0.008131642,0.000316531,0.003517392,0.000886965,0.023722931,0.007237906,0.008221354,0.000875116,0.001728228,0.058974715,0.001520028,0.000548429,0.000243746,0.000697385,0.002105696,0.002308818,0.003422602,0.001215345,0.00079556,0.00538442,0.000169268,0.003441221,0.000358848,0.002093847,0.000213278,0.002361291,0.00063137,3.39E-06,0.002909719,0.019062979,0.000248824,5.25E-05,0.074579546,0.00070077,0.021343021,0.003488617,0.013834286,0.007325925,0.005463976,3.55E-05,0.003893167,0.011674424,0.000572126,0.000514575,1.69E-06,0.000123566,0.023937901,0.000218356,0.00032838,0.005699259,0.003622338,0.009753231,0.002193715,0.004160611,0.000668609,0.003392134,4.23E-05,2.88E-05,0.000362234,0.000260673,0.00676057,0.002452695,0.000181117,0.001222116,0.003710358,0.002295276,0.00067538,0.005631551,0.003329504,0.002755685,1.69E-06,0.000809102,0.003923636,5.25E-05,0.00095298,0.002496705,0.000578897,8.63E-05,0.00074478,0.00293511,0.002987583,0.002181866,0.000585668,0.002124315,0.036759964,0.002236032,0.000382546,0.001264433,0.00300451,0.000820951,0.006181673,0.001387999,0.000411322,0.001235657,0.000142185,0.003576636,1.35E-05,0.001706223,0.026498928,0.000357156,0.010613113,0.001254277,0.00144555,0.00097837,0.000167575,0.000148956,0.002748915,6.77E-06,0.000450253,0.000203122,0.001943198,0.011857234,0.000218356,0.024125789,0.000463795,0.000736316,0.000369005,0,0,0.015972142,0.006472814,0.14066183,0.010882249,0.025598422,0.002962193,0.000245439,0.009602582,0.002144627,0.008277212,0.000820951,0.025144783,0.001804398,0.00023359,0.001174721,3.39E-06,0.000443483,0.001819633,0.002065071,0.003195783,0.000137107,0.002833549,0.00011341,0.000296219,1.86E-05,3.55E-05,0.001672369,0.045192903,1.52E-05,0.000504419,0.000292834,0.004920625,0.000311453,0.008223047,0.0005552,0.025938651,0.012791594,0.069907745,0.008299217,1
0.001741704,0.001658197,0.019477856,6.86E-05,0.004944769,0.000879799,0.040601979,0.017894217,0.002344142,0.000671033,0.002042923,0.031022608,0.0095406,0.011628259,0.000748575,0.006122805,0.001840122,0.000900676,0.00298237,0.004249877,0.000653139,0.015696211,0.00109453,0.011055644,0.001261542,0.002696062,0.000331043,0.000706822,0.000671033,3.28E-05,0.00446759,0.027792702,0.000316131,0.000146136,0.015138508,0.001652233,0.020882552,0.00810608,0.001198913,0.036355085,0.022457243,1.19E-05,0.002904828,0.003295518,0.000799275,0.000372796,0,4.47E-05,0.061386112,0.000214731,0.000638227,0.002713956,0.003068858,0.040160588,0.001622409,0.004750915,0.000954358,0.00235309,2.98E-06,0.000498056,0.000262449,3.88E-05,0.014470457,0.001222772,5.37E-05,0.000205783,0.004512325,0.002600626,0.000247537,0.005928951,0.002069764,0.013331192,0,0.005019328,0.013420663,1.79E-05,0.002048888,0.000495073,0.000131224,1.49E-05,9.25E-05,0.000366831,0.001953452,0.001401714,0.000378761,0.001285401,0.00257975,0.00279448,0.000280343,0.015755858,0.006453848,0.002710974,0.002537996,0.0021145,0.000202801,0.004318471,0.000196836,0.001801351,2.68E-05,0.000432444,0.026432741,0.000101401,0.004750915,0.000119295,0.008920267,0.000253501,0.000146136,0.00012526,0.007187511,0,0.00285711,0.000128242,0.001562762,0.009537618,0.000169995,0.006277888,0.000584544,0.000498056,0.000283325,0,8.95E-06,0.001356978,0.001005059,0.197904078,0.017742116,0.013361016,0.001529956,0.000140171,0.009516741,0.00217713,0.01039654,0.000137189,0.050718177,0.000137189,0.002600626,0.000399638,2.98E-06,0.000244554,0.001064706,0.001276454,0.001923628,0.000372796,0.001726792,9.54E-05,0.00028929,0,1.49E-05,0.000939446,0.005162482,5.96E-06,0.000799275,9.54E-05,0.002424666,0.000283325,0.007315752,0.000328061,0.007524518,0.002469402,0.012015967,0.000817169,1
0.002961448,0.002441432,0.014846902,6.17E-05,0.006632409,0.011250858,0.009210456,0.013295667,0.001044439,0.000264415,0.003878087,0.005618819,0.004301151,0.001308854,0.005596784,0.018993811,0.001745139,0.000802059,0.003485871,0.007866346,0.000810873,0.025555709,0.001044439,0.007897195,0.00181565,0.0083467,0.009783355,0.000445099,0.012837348,0.000744769,0.004785911,0.027459497,0.00035696,0.001427841,0.003670962,0.008386362,0.054914588,0.019086356,0.002771951,0.00211532,0.031879635,0.000475947,0.004279116,0.007284633,0.005847978,0.000850535,2.20E-05,0.000105766,0.048872705,0.00024238,0.005640853,0.007284633,0.003715031,0.049793751,0.001784801,0.006491388,0.001352923,0.000947487,0,0.000326112,8.81E-05,2.64E-05,0.009492498,0.001203088,3.53E-05,0.00011458,0.01116272,0.002304817,0.00393097,0.00921927,0.005301521,0.064107416,0.000445099,0.001727511,0.045170895,7.49E-05,0.002366514,0.000127801,9.25E-05,7.93E-05,4.41E-06,0.000233567,0.000691886,0.001396993,0.000282043,0.000506795,0.000431878,0.003622485,0.000220346,0.01703714,0.010510496,0.003049586,0.004190978,0.000282043,0.000630189,0.012709547,0.00122953,0.003662148,0.000105766,0.000630189,0.020919633,0.003494685,0.000462726,7.93E-05,0.005821537,0.000277636,0.000612561,0.001079695,0.001538014,2.64E-05,0.010730842,0.00100037,0.006605968,0.010012515,0.000224753,0.012674292,0.001436655,0.001260378,0.00187294,1.32E-05,5.29E-05,0.000995963,0.000449505,0.020523011,0.026318106,0.028755131,0.001009184,0.00017187,0.032470161,0.004675739,0.009369105,3.97E-05,0.0226824,1.76E-05,0.012453946,0.000246787,4.41E-06,0.000290856,0.000348146,0.002723474,0.001842091,0.0068175,0.004138095,0.000709514,0.001617338,8.81E-06,6.61E-05,0.000727141,0.005182534,8.81E-06,0.00100037,0.000484761,0.003168573,0.005354404,0.005513053,0.001379365,0.006676479,0.001538014,0.003662148,0.000661037,1
0.002298933,0.004255666,0.022434169,4.73E-05,0.004306632,0.006478151,0.030341189,0.024134251,9.83E-05,0.00058611,0.003685938,0.028923241,0.003127132,0.000933771,0.001499858,0.035654401,0.003999016,0.000451414,0.001914868,0.005411504,0.000664379,0.018482479,0.000678941,0.002755808,7.83E-05,0.00151442,0.000289414,0.000637076,0.001314196,0.000172921,0.003604029,0.030705233,0.000425931,0.000398627,0.009942023,0.004341216,0.017162822,0.006090444,0.004594227,0.002912346,0.008098143,0.000283954,0.006503634,0.007186215,0.000999299,0.001376084,0.000138336,0.000127415,0.077359202,0.000127415,0.00067348,0.004017218,0.001865722,0.020155258,0.002280731,0.006616487,0.001268691,0.00134514,2.73E-05,0.000151078,3.64E-05,1.09E-05,0.005171235,0.00109213,0.00016746,0.000174741,0.02227399,0.003074346,0.001880284,0.00983463,0.002335338,0.036265994,3.64E-06,0.003063424,0.035969299,0,0.002180619,0.000276673,9.83E-05,3.46E-05,2.73E-05,0.000484178,0.002127833,0.001184961,0.000222066,0.001463454,0.002728505,0.002570146,0.000516941,0.024554721,0.051595858,0.002803133,0.006337994,0.000138336,0.000121955,0.006126849,0.000267572,0.001290534,0,0.000274853,0.033932476,0.000160179,0.002875942,4.00E-05,0.001789273,0.005018337,0.000202044,0.000183842,0.00496191,0,0.00361313,0.000120134,0.002071406,0.019532744,0.000158359,0.01025874,0.000875524,0.001255949,0.00041865,4.55E-05,0,0.001359702,0.001215905,0.094389148,0.022215743,0.016818801,0.00344567,2.18E-05,0.024685776,0.002142395,0.010520852,7.46E-05,0.016280017,8.19E-05,0.015703008,0.000263931,0,0.000473256,0.000962895,0.0011795,0.003478434,0.00067166,0.0008373,0.001798374,0.000320358,0,3.09E-05,0.000578829,0.00832021,0.000127415,0.000462335,8.56E-05,0.005094786,0.000227527,0.01160206,0.000305796,0.003392884,0.001239567,0.004785349,0.000467796,1
0.005680673,0.004701287,0.056222164,0,0.003810294,0.000209784,0.003539224,0.023904791,0.002350054,0.00373133,0.002279341,0.002457304,0.00197645,0.002071914,0.000305248,0.021439237,0.000560996,0.000466711,0.001772559,0.003249298,0.001079564,0.0541255,0.001163242,0.007582874,0.00076253,0.001324705,0.00013907,0.018399724,0.001403668,0,0.005534531,0.069954779,0.000509139,0.000177963,0.03136863,0.001756059,0.023464008,0.00510907,0.002203913,0.00177963,0.007531017,6.13E-05,0.003984721,0.029043325,0.00092635,0.001094885,0,0,0.043115366,3.77E-05,0.002493839,0.001480275,0.00334594,0.015006641,0.001912808,0.011802129,0.001301133,0.005155034,0,0,0.000109606,0,0.006529238,0.001460239,1.89E-05,0,0.003612295,0.029791713,0.000307605,0.018504616,0.003767866,0.003450832,0,0.005783208,0.052508512,0,0.001519168,0.000168534,0,0,1.77E-05,0.000708316,0.001688881,3.18E-05,1.30E-05,0.002984121,0.000286391,0.023786935,0.000912208,0.004044828,0.027827048,0.002075449,0.006090813,0.003373047,0,0.005030106,0.000595174,0.005932886,0,0.001277562,0.064917601,0.000168534,2.83E-05,0,0.005961171,0.003807937,0.000107249,0.002559839,0.004193327,0,0.000537425,0.000899243,2.83E-05,0.001908093,8.96E-05,0.004839179,0.001028885,0.000690638,0.000808494,0,0,0,0.000241605,0.040319815,0.010319497,0.012271197,0.013179869,0.000153213,0.00350151,0.003921079,0.005794994,0.000913386,0.051161415,0.000168534,0.006906379,0.000748387,0,4.83E-05,0.00142724,0.001509739,0.001121992,0.001365954,0.005802065,4.95E-05,0.003279941,0,0,3.65E-05,0,0,0.001686523,0.000697709,0.004689502,0.007817408,0.009697215,0.000777852,0.001440204,0.000645852,0.00458461,7.90E-05,0
0.001300359,0.001358046,0.014892835,0.00039179,0.004547651,0.00300693,0.026120147,0.011662368,0.006708506,0.001716185,0.002122397,0.032492146,0.005391321,0.000588887,0.000788388,0.010806679,0.005511503,0.001733011,0.003389105,0.003802528,0.000605712,0.008037708,0.002603121,0.006698891,0.000745122,0.001209021,0.001247479,0.001574372,0.001547932,0.000254784,0.006307101,0.031403306,0.00036535,0.001632059,0.020168782,0.001877228,0.011020601,0.00724932,0.002992508,0.008196347,0.021130231,2.40E-05,0.013760729,0.005814359,0.003079038,0.000538411,3.61E-05,0.000307663,0.032891147,0.000485531,0.002372374,0.003240081,0.012808895,0.031417728,0.000987888,0.003213641,0.001338817,0.003307382,1.68E-05,0.001874824,0.000213922,0.000701857,0.007182019,0.001374871,0.000211519,9.61E-05,0.010960511,0.004127017,0.000569658,0.007395941,0.004237583,0.005924925,7.21E-06,0.002098361,0.015111564,4.81E-06,0.004670235,0.001057593,0.000562447,0,0.0024565,0.001209021,0.003244888,0.002420446,0.000240362,0.001985391,0.002187295,0.00183877,0.000237958,0.00685753,0.011859465,0.001461401,0.00200462,0.000177868,0.000281224,0.00323287,0.000485531,0.002062307,8.17E-05,0.001096051,0.040813481,0.000151428,0.003718401,0.000146621,0.006362384,0.000620134,0.000242766,0.00058408,0.012328171,0,0.002427657,0.000492742,0.002908381,0.042616197,0.00039179,0.006059528,0.000533604,0.001047979,0.000656188,7.21E-06,0,0.002865116,0.000495146,0.202437752,0.020755266,0.015933602,0.002581489,0.000785984,0.016839767,0.001788294,0.005691774,0.000615327,0.021459527,3.12E-05,0.002086343,7.21E-05,4.57E-05,0.000461495,0.001836366,0.001266708,0.002057499,0.000600905,0.008770812,0.000485531,0.000473513,0,2.64E-05,0.001600811,0.012477196,1.68E-05,0.000687436,0.002377181,0.020733633,0.000233151,0.002641579,0.000944623,0.005586015,0.003908287,0.009578429,0.001999813,0
0.00281967,0.005263565,0.109466092,3.13E-05,0.002833285,0.002560985,0.007433799,0.010328351,0.000438404,0.00148676,0.002573238,0.008807554,0.004254693,0.001203567,0.001388732,0.016418348,0.003846242,0.001041549,0.002723003,0.007391592,0.001199483,0.014177316,0.002012299,0.006107696,0.000461549,0.001772675,0.000206948,0.003620233,0.002171595,0.000187887,0.003722345,0.017338723,0.00019061,0.001038826,0.014438725,0.002562346,0.020015435,0.012306613,0.001036103,0.002227417,0.013925439,3.27E-05,0.002390797,0.006232954,0.000675305,0.000276385,0,1.63E-05,0.059874757,0.000231455,0.000691643,0.001527605,0.002837369,0.006985865,0.002204271,0.00791577,0.00068892,0.001925163,1.36E-05,0.000204225,0.000280469,8.17E-06,0.009752436,0.000840047,6.67E-05,0.000172911,0.002573238,0.007041686,4.22E-05,0.015107222,0.004137603,0.004148495,5.58E-05,0.002517417,0.036455568,2.31E-05,0.001030657,0.000358075,0.000123897,8.17E-06,6.13E-05,0.000240986,0.000968028,0.000823708,0.000466995,0.001120516,0.00149629,0.018007221,0.000599061,0.030688247,0.092270327,0.002449341,0.002751595,0.001584788,0.000129343,0.007273142,0.000185164,0.001448638,1.91E-05,0.000366244,0.065097477,0.008294268,0.004938166,7.08E-05,0.002091267,0.000495587,0.000253239,0.00047108,0.002043614,0,0.001315211,0.000202864,0.002115774,0.005300326,9.80E-05,0.010160887,0.00067122,0.000669859,0.000416619,0,0,0.000904037,0.001763145,0.069500574,0.013563279,0.020683933,0.00214845,0.000639906,0.004521547,0.003663801,0.006883752,0.000157934,0.048169928,0.000125258,0.005489575,0.000182441,0,0.00015385,0.00045338,0.002102159,0.000959859,0.00434319,0.004968119,0.000460188,0.002047698,0,1.09E-05,0.000458826,0.002646759,0,0.001335633,0.000744741,0.001676009,0.011710275,0.010603375,0.000373051,0.005462345,0.00328258,0.007312625,0.000242347,1
0.003212883,0.002018972,0.02075464,0.000298963,0.006499536,0.004552393,0.019112285,0.010758789,0.002213104,0.001863666,0.003804985,0.009896844,0.005105669,0.000935716,0.000757114,0.005121199,0.00493095,0.001760776,0.007518728,0.004146657,0.001034723,0.023128873,0.001939378,0.013808601,0.001523935,0.001772424,0.001576351,0.001017251,0.001112376,0.000425149,0.006029737,0.073777884,0.000673638,0.001108493,0.031633792,0.001985969,0.019199644,0.017460222,0.001910258,0.031097988,0.024881884,0.000153364,0.002675137,0.007145995,0.001164791,0.00030867,3.88E-06,0.000155306,0.060606035,0.00069111,0.001720009,0.003678799,0.003511846,0.020086827,0.002729494,0.007260533,0.000924068,0.002892565,5.24E-05,0.001401632,0.000543569,0.000483388,0.01494039,0.001778248,0.000316435,0.000192191,0.009458106,0.006451003,0.000968718,0.007415838,0.00257613,0.003717626,1.94E-05,0.00824284,0.0078604,0.00010289,0.001811251,0.000889124,0.000642577,0,0.00042709,0.001725833,0.001535583,0.00172195,0.000539687,0.001335627,0.003222589,0.00300322,0.000141716,0.004981424,0.01332133,0.00273726,0.006068563,0.0003242,0.000316435,0.006798499,0.000343613,0.003063401,8.15E-05,0.000636753,0.024305313,0.002248047,0.003242003,6.41E-05,0.005425986,0.001980145,0.000198015,0.000269843,0.007326538,0,0.00362056,0.001040547,0.007718684,0.013152436,0.00042709,0.010026912,0.000683344,0.001485109,0.000739643,0,7.77E-06,0.002496536,0.000727995,0.119583303,0.016241074,0.015656737,0.003756452,0.000298963,0.011764393,0.002512067,0.006678137,0.000399912,0.036089118,0.000201897,0.002931392,0.00042709,1.36E-05,0.000333907,0.001129848,0.001193911,0.001102669,0.003921464,0.015423779,0.000840591,0.002391705,1.94E-05,4.85E-05,0.002133509,0.006907213,2.52E-05,0.00101531,0.002374233,0.009854135,0.005095962,0.00666843,0.001607412,0.00429808,0.003643856,0.014589012,0.001257975,1
0.002622701,0.007617746,0.089111494,4.83E-05,0.003975525,0.000472056,0.004633086,0.021952864,0.001508166,0.002741846,0.005136813,0.010778862,0.003729694,0.001061749,0.001164304,0.024148753,0.002431164,0.001134141,0.002207955,0.003250098,0.001389021,0.03718534,0.001956091,0.0183212,0.000778214,0.003616582,0.000233766,0.005014652,0.000485629,3.77E-05,0.006221185,0.044658302,0.000524842,3.47E-05,0.01243332,0.003655794,0.008145604,0.016660709,0.003619598,0.001925928,0.002949973,0.000165898,0.000384582,0.043815238,0.000692248,0.000475072,0,2.26E-05,0.106870148,3.47E-05,0.000233766,0.001630327,0.001339251,0.016435993,0.002453786,0.014047058,0.000333305,0.005216746,2.11E-05,0.000420778,4.37E-05,0,0.007068774,0.001888224,3.02E-06,6.18E-05,0.00370858,0.012003493,0.001113026,0.012369977,0.005329859,0.006278495,0,0.0045803,0.009854356,0,0.000404188,0.000393631,5.28E-05,0,6.79E-05,0.001425217,0.000683199,0.000916965,0.000135735,0.001045159,0.001034602,0.012083426,0.000358943,0.000595726,0.078865015,0.009792522,0.002931875,0.002959022,1.96E-05,0.012270438,0.000919981,0.002764468,7.39E-05,0.001646917,0.021165601,0.000227733,0.001894256,1.51E-05,0.002298445,0.000983324,0.000352911,0.002673978,0.014229546,0,0.00132417,0.000265437,0.0012005,0.010148449,9.35E-05,0.006460983,0.001040635,0.001301547,0.000337829,0,0,0.00094562,0.000503727,0.040939165,0.021670837,0.01546775,0.001773603,0.00036196,0.012012542,0.002479425,0.002544276,0.000117637,0.034025732,4.37E-05,0.003940838,0.000348386,0,0.000179472,0.000922998,0.002437196,0.000292584,0.000399664,0.012306634,0.000101047,0.000384582,1.36E-05,0,0.000138751,0.002385919,0,0.000974275,0.000206619,0.004121818,0.000589693,0.013427202,0.000241307,0.00121709,0.002064679,0.004162538,0.000330288,0
0.001716898,0.001559239,0.006254312,0.000242998,0.00235043,0.00603301,0.023612777,0.006380151,0.045812402,0.003688366,0.002010521,0.041922984,0.000899672,0.001258384,0.000423801,0.000760816,0.001612756,0.001200527,0.002457464,0.002694677,0.001052992,0.023776222,0.001362526,0.008234459,0.000435372,0.001839844,0.001544775,0.000647995,0.003046157,0.000148981,0.004709538,0.02885315,0.000483104,0.000131624,0.03082751,0.001560685,0.007966871,0.018699294,0.004745698,0.005419729,0.018457742,0.000107035,0.004136756,0.009303362,0.004363844,0.000242998,2.46E-05,0.000221302,0.110669793,0.000341355,0.000756477,0.007106252,0.007207502,0.074588892,0.001907826,0.005820387,0.001246812,0.003721634,7.23E-06,0.00027048,0.000122946,0.000140303,0.009280219,0.001948325,0.000446943,0.000701513,0.004086131,0.001455097,0.000919922,0.009027096,0.004845501,0.007142413,0,0.001145563,0.011237223,1.16E-05,0.002069824,0.00139724,0.000490336,1.45E-05,0.000825905,0.001204866,0.004104935,0.002186984,0.000264695,0.002652731,0.008837615,0.005389354,0.000323998,0.000345694,0.00608942,0.001929522,0.001669167,0.005422622,0.000209731,0.002542803,0.000156213,0.002847997,0,0.0005048,0.015342157,0.000390533,0.007398429,0.000289284,0.002589089,0.001032743,0.000295069,7.67E-05,0.00432913,0,0.003728866,0.00085628,0.005648263,0.004368183,0.000373176,0.005547014,0.000713084,0.001258384,0.000538068,0,0,0.006180545,0.001333598,0.115019172,0.014869179,0.013343208,0.00364642,0.000323998,0.013395279,0.002256412,0.005486264,0.000474425,0.023031316,0.000325444,0.000689941,0.000263248,7.38E-05,0.000419461,0.002179752,0.000941618,0.001510061,0.00110651,0.009931107,5.21E-05,0.000474425,5.93E-05,2.89E-06,0.002777123,0.024296932,4.34E-06,0.00128008,0.00073912,0.010064178,0.001400133,0.002726498,0.000762262,0.01018857,0.00720027,0.010754119,0.002769891,0
0.002466078,0.003604267,0.001441095,1.22E-05,0.003390092,0.005921952,0.001060169,0.011689391,0.000946962,0.000168281,0.004658317,0.003852099,0.002345221,0.001433446,0.004011201,0.003847509,0.001122891,0.001402849,0.001707284,0.00383986,0.001078526,0.058788108,0.000536969,0.005002527,0.006832198,0.000717488,0.00209433,0.000668533,0.003223341,4.74E-05,0.000569095,0.014560873,0.000168281,0.001733292,0.002438541,0.004428843,0.029458307,0.006033629,0.000204997,0.000816926,0.005790387,0.0003488,0.00078174,0.000879649,0.003088716,0.000403874,9.18E-06,5.81E-05,0.024062614,0.000131565,0.00078939,0.001445684,0.005463004,0.018965238,0.000829165,0.009766402,0.000249361,0.000373277,4.59E-06,3.98E-05,3.52E-05,9.18E-06,0.00401885,0.000841404,4.59E-06,1.07E-05,0.007020366,0.003327369,0.000313614,0.009536928,0.024111569,0.042481705,7.65E-06,0.005802626,0.018397673,0,0.000533909,9.94E-05,5.97E-05,1.53E-05,1.22E-05,0.000212646,0.000400814,0.000336561,0.000102498,0.00060887,0.000191228,0.007083089,0.001577249,0.000224884,0.008917349,0.002426302,0.003079537,0,0.00017899,0.001338597,0.000417642,0.002992337,6.12E-06,6.88E-05,0.021258446,0.000255481,0.000503312,9.18E-06,0.015383918,8.41E-05,0.001008155,0.000408463,0.011868381,0,0.00165527,0.000316674,0.001419677,0.004786822,4.28E-05,0.005039243,0.00069607,0.000890358,0.000462007,7.65E-06,0,0.000139214,0.000149923,0.014540985,0.05842248,0.029730615,0.006310527,0.000463537,0.33908108,0.002259551,0.003052001,1.22E-05,0.021163596,9.18E-06,0.012292142,0.000105558,0,2.75E-05,0.000104028,0.000509432,0.001095355,0.000625698,0.000587453,0.000168281,0.001490049,0,9.18E-06,0.000224884,0.001171846,3.06E-06,0.00025854,0.000200407,0.001786835,0.009148352,0.002218246,0.000376337,0.001869446,0.004502274,0.001040281,7.04E-05,1
0.004712881,0.006124437,0.089778898,9.89E-06,0.005804528,0.005191095,0.003007801,0.025163948,0.000695884,0.000257246,0.009999619,0.007816325,0.008152723,0.003703685,0.001520391,0.015243482,0.002295427,0.000118729,0.002232764,0.005573666,0.001520391,0.012931565,0.001876578,0.018346926,0.000966322,0.001012494,4.95E-05,0.001632523,0.000659605,0.000207776,0.003960931,0.03263398,0.00025065,6.60E-05,0.002496607,0.003716877,0.013749476,0.011876196,0.000356187,0.001038879,0.027884821,8.25E-05,0.000537578,0.064740275,0.001005898,0.000316611,0,6.60E-06,0.072497235,6.60E-05,0.000108835,0.000587049,0.00026714,0.016084479,0.001441238,0.005293334,0.000369379,0.000860785,0,0.000211074,3.63E-05,1.32E-05,0.011249571,0.000161603,9.89E-06,3.30E-05,0.004432549,0.007918563,0.000112133,0.017558697,0.006196993,0.003387074,3.96E-05,0.005824316,0.026024733,0,0.000527684,0.000174795,3.30E-05,0,6.60E-06,0.000148411,0.0005013,0.000168199,9.89E-06,0.000441936,0.00026714,0.008723282,0.000761844,0.032808775,0.055502501,0.0048481,0.005896873,1.65E-05,0.000207776,0.009290543,0.000712374,0.002209678,0,0.000804719,0.041858562,0.000346293,0.000537578,3.30E-06,0.003898268,0.000181391,0.001207078,0.000857487,0.017327835,0,0.004343502,5.28E-05,0.001777637,0.013234983,6.27E-05,0.011952051,0.001754551,0.000699182,0.000415551,0,0,9.23E-05,0.000138517,0.038415422,0.017011225,0.013079976,0.002285533,0.001909558,0.011381492,0.003037483,0.004726073,1.65E-05,0.076346033,1.65E-05,0.008756262,0.000158305,0,9.23E-05,0.000422147,0.002710978,0.000603539,0.000471618,0.003904864,8.90E-05,0.000237458,0,1.32E-05,7.92E-05,0.000366081,0,0.000653009,3.30E-05,0.000161603,0.000244054,0.003169404,0.000131921,0.000488108,0.000563963,0.001335701,3.96E-05,1
