ADAM17,BRCA1,LGALS3,LTA,MAPK14,MCAM,CIITA,MIF,MMP9,MNDA,MSH2,C1QA,MYC,NAB2,NBEA,NEDD4L,NEDD9,NFATC1,NFKB1,NME4,NRAS,NUCKS1,FAM210B,NUDT4,PBX1,PDE3B,PDGFA,PLA2G7,PLAUR,PLEK2,PLXDC2,PTEN,NLRC4,PTGS2,PTPRC,PTPRK,RBM5,RHOC,DENND2D,S100A4,S100A6,SCN3A,SERPINA1,CASP1,SERPINE1,SIAH2,SLC4A1,SOCS1,SPARC,SOCS3,ST14,TGFB1,THBS1,TIMP1,CASP3,TLK2,TLR2,TLR4,TLR9,TMOD1,TNF,TNFRSF13B,TNFRSF1A,TNFRSF1B,CD40LG,FASLG,TNS1,TP53,TSPAN5,TXNRD1,UBE2C,VEGFA,XK,ZBTB10,CCND1,CCR3,ALOX5,CCR5,CCR7,CCR9,CD19,CD28,CD4,CD40,CD80,CD86,CD8A,ANLN,CDC25A,CDH1,CDK2,CDKN1A,CDKN1B,CDKN2A,CDKN2D,CHPT1,CNKSR2,APAF1,CSF2,CTLA4,CTSD,CXCL1,CXCL10,CXCR3,DLC1,DPP4,E2F1,AXIN2,EGR1,ELANE,ERBB2,F5,FCGR2B,FOS,FOXP3,FYN,GADD45A,GLRX5,BAD,GYPA,GYPB,GZMA,GZMB,HLA-DRA,HMGA1,HMGB1,HMOX1,HOXA10,HSPA1A,BAX,ICAM1,ICOS,IFI16,IFNG,IGF2BP2,IL10,IL12B,IL15,IL18,BLVRB,IL18BP,IL1B,IL1R1,IL1R2,IL1RN,IL2,IL23A,IL2RA,IL32,IL5,BPGM,IL6,IL7R,CXCL8,INPP4B,IRAK3,IRF1,ITGA4,ITGAL,LCK,target
5.876070853,4.765393634,2.915109962,11.34741103,5.063585856,4.424057109,7.173953785,3.016153617,6.995915679,7.676268453,5.545216869,5.546223239,5.837604538,5.641785336,6.861579959,3.320212613,5.657419253,6.7055543,6.529405148,5.536701721,7.060167804,4.080467397,5.754870106,5.352719066,7.826895066,7.341008937,7.344044094,7.436318963,6.680196688,8.981214749,6.821132728,4.23587838,8.515130321,8.607500904,5.969212765,7.416516369,3.898746727,4.307221694,6.725003815,7.042026374,6.382006561,10.83998099,7.575579802,6.045036647,5.682491837,7.887827485,10.65426385,10.43112029,2.371447734,9.012966013,7.362449498,6.725003815,6.446777258,3.718365939,6.497614452,4.79156326,7.760203044,6.036779118,11.75372395,7.710755273,10.36870267,10.94194592,5.191009628,7.459929077,12.44687113,11.19084197,6.590450571,7.634769529,8.163368806,4.638021531,5.533216495,4.978726101,10.65426385,6.060074492,3.356692988,11.19084197,7.218523122,9.451138859,11.19084197,10.94194592,12.04225456,8.697450879,7.783513658,8.257297356,10.09464806,8.077507027,9.881726061,5.20917581,7.273632434,3.445669342,2.317207704,6.835652316,6.15631136,6.590450571,8.377927024,6.008402793,7.560371067,7.456521635,0.0,7.516083484,2.958906079,6.415067761,7.941602822,0.0,6.451746624,9.208272511,7.251223531,7.68906286,3.470249466,11.19084197,6.031857051,9.151119087,7.143648513,3.117853242,9.248042239,4.606050774,6.787471373,6.496311413,7.273632434,9.613807477,9.644204955,9.426011908,7.537982122,4.978726101,3.763145217,4.803471014,4.575451979,7.998438089,2.844537707,6.032675784,4.76562419,12.44687113,2.691299579,0.0,5.31805712,8.38651148,12.44687113,10.50132455,9.290466416,5.726733854,7.393898046,7.952714959,7.064755348,7.413253452,7.028633349,11.06184985,10.36870267,11.19084197,7.530628542,0.0,6.953892416,9.132768406,7.387528071,5.741927119,4.842059529,8.783394307,7.017608092,7.877409868,7.078644435,10.04967006,0
5.67168544,5.113431268,3.199022856,10.72902392,5.055642284,3.249766569,7.444575863,3.129708657,5.561337526,7.381206444,4.881786247,6.083120731,5.216171273,6.421990881,6.576141971,4.19659565,6.220251492,9.049353115,6.701304683,4.380007155,6.364832911,3.298035652,6.018208192,4.644620413,8.428527766,4.4570554,9.591600791,8.299693537,6.270966832,9.121670371,7.17934093,5.427184454,8.344644231,10.10193849,6.310765537,6.597946077,3.835048816,3.373793978,4.300585422,6.910655481,4.415753029,7.463445781,6.69908557,4.31417451,6.897049788,7.070760209,7.165106032,0.0,3.048398152,9.631934862,8.750109339,6.384063974,7.182931872,3.051281834,6.801738978,5.683661663,7.305220968,7.502285027,11.19811473,8.750109339,11.7113764,0.0,5.078621833,7.439915202,10.32508204,0.0,4.612738453,5.742380382,8.288763636,4.539259887,3.882044728,4.400499248,12.11806177,5.746648432,3.232102842,11.42674777,6.603976703,10.17267504,10.50862386,12.81120895,10.61276412,9.765466255,7.982239017,8.06562088,11.01822922,8.367902875,8.267255822,4.731554267,6.657819467,3.143103824,3.383328152,5.376886011,5.625923503,7.876079052,7.722957106,5.20516023,7.813341014,6.225761062,0.0,9.514151826,3.615021259,8.981914795,8.416104286,11.19811473,5.454272707,9.227486531,6.371202261,8.479820338,3.62286687,11.19811473,5.645058953,6.716982865,7.048501205,3.051108587,9.227486531,3.637706379,5.732210962,6.289931501,6.427046035,0.0,8.0147617,10.41431318,7.219566123,5.506036488,4.205348438,3.731346426,5.494004324,6.134729096,3.562820042,4.835331681,4.436537141,0.0,3.038085252,0.0,7.008434547,9.765466255,12.81120895,9.719500716,8.605860484,5.645058953,7.07397989,7.601066473,6.97282194,6.859910323,7.10344175,0.0,11.19811473,11.19811473,7.558279847,0.0,7.039111895,9.199637849,7.579444341,7.238399134,5.38638734,7.032900222,6.80419919,5.380438466,7.492431985,10.17267504,0
6.554297404,6.399942389,3.534603114,11.02434545,5.276776839,4.301130015,5.071526076,3.939372106,6.828283503,7.329153142,6.085721162,4.103488763,5.472467679,6.096493118,8.70008291,4.680412186,6.748962533,6.480087159,5.846282537,5.281160196,7.613742542,3.947757909,6.469546801,4.849419276,8.302783671,6.960475907,8.172331247,7.58935143,5.624685938,8.830138372,5.592005171,5.153135184,8.501634853,8.270524538,5.157360486,6.709875383,3.855514608,3.988799196,8.41545824,3.091016042,3.15987485,9.887614203,6.962619151,6.577385913,5.372246186,7.655766331,11.02434545,9.774215217,1.791136034,8.652457513,6.828283503,5.996108916,4.323868601,2.999152837,6.63910619,5.421561286,7.406360872,6.769979656,0.0,8.254775082,9.706277383,0.0,5.14091216,6.726682835,12.00886248,10.16225828,5.697668404,6.984312402,8.172331247,4.523824051,5.709243358,3.638649108,0.0,5.997743016,3.367013515,0.0,5.878416615,8.737359928,11.16226859,11.02434545,12.41432758,7.953514241,6.216195858,6.757665978,8.319314116,6.890199291,8.585017104,5.480234765,7.919420443,8.370606763,4.011987716,5.579011114,5.949848628,6.900228675,8.652457513,6.130456766,10.39778387,6.19406212,9.774215217,8.20896612,2.662971831,7.419830016,6.864581811,11.16226859,5.332789978,7.774085104,7.360601345,8.606997556,4.962125741,12.00886248,5.661971753,10.80488967,5.563531608,4.491578053,9.174982881,5.601312623,7.153561193,6.845313016,7.726907957,0.0,0.0,8.995930852,6.886214947,2.896090109,3.656975365,4.3270937,5.319008152,9.393062009,3.422717977,5.650350529,4.756847743,10.27455123,3.595619557,12.41432758,5.971914108,8.640898731,0.0,8.629466434,8.80273755,6.00183938,6.759415449,7.71317794,6.108295486,9.278619213,7.215161262,0.0,11.31407461,6.87043541,5.879868791,10.80488967,7.286722576,7.668725301,7.004246356,6.908326442,4.923407553,8.000860758,6.185146874,5.467643886,5.933613085,8.424673264,0
7.006708587,8.892352204,3.348362836,0.0,6.245371476,4.871949322,7.488686894,4.025442799,8.121738016,6.718358809,7.238054011,4.019664287,5.129289278,5.920896117,8.204841677,6.366394243,6.23306641,7.143804248,6.903562083,4.864423804,6.461472016,4.936297273,4.57555323,7.066026771,9.23565818,8.06760594,6.763074151,7.916361429,7.49146885,9.312373098,7.819267446,6.485467797,9.125328493,7.997521807,6.299311777,7.259654502,6.131377861,4.559014441,8.088711672,3.400447613,2.062483521,13.60849639,1.071254993,5.474958368,5.837119372,6.701743238,13.13747702,7.999632301,4.093074489,5.969679572,7.908390039,5.750268919,7.78860165,3.371845727,6.413260277,6.97952844,7.36573548,6.618800766,11.48336666,7.646760028,11.7373198,12.6461292,5.236192318,6.936254553,9.378759024,9.092717349,7.337789245,6.741235414,9.54301981,5.812098019,7.408226363,6.362403599,10.83489192,7.648459584,4.898644334,10.48330605,7.517304234,7.806336258,9.052994801,13.66709055,12.52903653,9.61680598,5.954715733,7.302474828,9.680344001,7.329973439,7.029363747,8.427882793,9.804547605,4.437216775,4.330518567,5.918122268,5.24617853,5.639467166,7.825459509,4.633477175,11.35592172,7.809807856,11.12766306,8.78978306,3.384463517,7.998470829,4.819710477,8.402280939,6.884193061,7.898602545,8.83661364,7.478001874,4.156215413,11.72735708,6.497980139,6.292829133,7.35796883,3.37408016,9.942228381,5.997215452,5.858790272,5.221220038,5.961187168,0.0,0.0,7.001672629,8.688859715,5.184764956,5.358532235,4.207292658,5.614553384,9.732901252,12.26794805,4.969132044,5.149178827,9.214348393,4.624228752,8.372824485,8.418443479,9.506054616,10.54975115,8.442707433,6.467734167,4.482984147,6.855003449,7.254006171,6.559755455,8.880669786,6.712354628,11.53007162,10.51597683,9.314590393,4.322214993,0.0,6.530224047,10.25446448,8.114408339,7.183363864,8.127308835,9.555651557,5.785079519,8.035776811,7.576992592,8.025045927,1
6.293190373,6.642547369,4.798388861,12.20607265,5.673837048,4.294563453,8.191922747,1.791795036,6.743310904,5.892363743,5.859005729,3.492046663,4.393821441,4.831641769,7.478992839,5.560058305,5.562051689,7.471825222,6.732881387,3.589074518,5.470365556,3.716062508,3.497600204,5.9720518,6.136309064,6.651053168,4.606312839,6.227004619,7.56893491,8.66891765,8.426881849,6.048708141,8.750437585,9.069222827,6.045595126,7.621778863,5.248592211,4.561597227,8.068381279,4.311242409,2.793023538,11.87103,6.453926764,6.942206982,7.961301472,6.534765154,10.82982862,9.054465465,2.978267514,6.447516673,8.654279467,6.324861677,6.478087434,3.801736846,5.861502818,6.19814093,7.606467918,7.092570342,10.42436351,7.827353976,12.5153189,11.90596805,5.312104169,6.486044188,9.670789788,8.796232718,6.334596188,5.559237554,8.391415531,4.626082839,4.729686338,6.822774629,10.12164356,6.458128479,3.479205151,9.739669467,7.877618216,7.603163013,8.76478954,10.81977828,10.32813548,8.072222154,5.88647554,7.135825949,9.462655301,7.113832787,6.654281961,6.180813619,6.976728151,3.944647545,2.445067374,4.602716299,5.407459914,6.575537795,7.320414201,5.163245012,10.29504976,7.339755859,12.34994302,8.724555671,2.981245555,8.59343729,5.2227421,8.185887852,5.366667302,9.356522882,6.049156798,7.632653222,5.077855167,0.0,6.346138067,9.272215776,7.612007897,4.964650776,9.189881098,5.614776214,6.584413152,4.743314717,5.254776001,0.0,0.0,6.696098246,7.352229963,6.678068382,4.11525842,2.92944623,5.826309834,7.026226927,11.6350931,4.109288915,4.889931993,9.015094364,4.478939819,8.405897822,5.165505958,9.068242031,13.53033162,8.933959417,7.244368526,5.054594235,6.209830032,7.590700675,7.946337946,9.182229219,7.603752517,0.0,11.33060391,8.284657881,5.706974564,0.0,5.498478792,10.57683211,7.956021472,8.431419246,7.355380777,9.201469832,6.106715142,7.006885245,7.454330713,7.488492053,1
6.515356498,8.426247066,2.384670749,0.0,5.523593941,7.207368242,10.88165369,1.39065702,8.388026309,9.559897848,6.651571614,6.171496886,4.422190846,6.51932579,9.137945295,6.024026169,6.326681652,7.427993395,6.411337349,5.060416206,5.761242428,4.825402479,4.557397587,5.216851119,10.69756065,8.637847846,9.378759024,7.60485225,7.861589531,10.95904035,9.310160707,6.748302395,11.12766306,8.66758013,9.288301913,7.60003084,6.311975643,4.208746092,9.99341226,1.304024577,6.028853275,14.35679539,9.95057916,5.289490637,7.181518667,6.743159907,14.53090335,10.89773983,2.770908519,8.382203488,9.423533592,6.11150112,8.562818369,3.526564297,6.001246232,6.974997184,10.26589317,9.084792009,12.27221245,8.253575866,0.0,0.0,5.685697793,8.86336633,11.94833445,14.10854024,8.927660791,6.022239268,7.503233246,5.714691057,5.082498657,6.379456799,14.70955068,7.447117561,5.23434757,13.16840732,9.889584647,10.34044333,12.47788137,12.61554578,0.0,9.561317295,5.891300711,9.426011908,11.53824327,9.591600791,10.52710867,6.918332016,8.465583197,4.978271449,4.431510031,5.69193701,6.215304841,6.531758117,6.547315431,5.435158917,13.29078203,8.12134417,0.0,9.12018893,3.351327344,11.16226859,10.45166896,11.60504075,6.83540113,10.02678577,7.707683984,8.284582594,7.801856528,13.13747702,6.329265586,13.443947,8.159735554,7.182355296,10.95904035,6.179792748,5.646450043,5.485631767,5.854790498,0.0,0.0,10.53084699,11.89565109,8.930982853,3.946266892,3.625195198,7.005024176,8.591130409,11.08114305,4.788362642,5.524122206,8.417347856,4.816728358,0.0,6.402207157,10.04505112,0.0,11.43596442,9.372859301,4.742799449,8.540149687,11.59957327,7.581588187,8.978879506,11.42674777,0.0,10.87634864,11.3818972,8.822930619,0.0,7.012025278,11.10746036,10.47264875,12.90322785,5.972044346,8.660936549,9.078251269,10.65003551,11.13448903,11.33897216,1
6.67328571,7.236524659,2.336928111,13.56865048,6.470095364,2.833171668,8.243649344,2.917472484,6.518042253,6.417638409,6.364874166,4.059972121,5.598512603,5.808403264,7.174062105,5.045141339,5.647445715,8.763496624,6.519692721,5.415009847,6.183933899,4.924950196,4.775036631,6.488087508,9.165998181,6.537169442,8.580580376,7.196160279,5.08174222,8.783642287,6.988789645,6.725411222,9.322389876,9.090914242,6.64433465,6.372596131,5.775940349,4.198332953,7.618288729,4.839059012,2.126475298,15.36667956,6.558671475,5.598327923,6.969203115,7.321731,11.3818972,9.585761359,2.912672129,6.591473359,7.145436492,5.568954598,6.893575292,2.580649722,6.201048447,7.170588653,6.827776573,6.821701444,11.25828325,11.11414935,13.92756006,14.17935399,5.62022049,6.916077815,11.15525102,11.88689191,5.376909593,6.168321542,8.543978743,5.529964471,6.578554415,6.612844149,11.73606902,7.762123408,3.789585441,10.18320146,7.869239526,9.667625229,3.518656795,0.0,0.0,8.418923758,6.360206289,8.062157272,11.94679005,7.536390814,9.658191197,7.471888505,8.690850392,4.757123947,3.565728805,4.125224147,5.917248752,9.164363686,7.743182871,5.776349297,9.976058245,7.748576823,0.0,5.37463982,1.662181911,7.208560417,8.88497964,11.03049932,7.870472221,9.432234704,8.053188771,9.907495574,7.146045464,13.20574499,7.701874839,11.37316352,7.196652756,6.075962866,10.24316492,5.603716802,5.420386248,5.457506317,6.320155298,13.95362386,0.0,9.11561218,9.488732398,6.722474771,6.449060985,3.553887898,5.947975648,9.196200808,11.71504165,4.671465129,6.393788594,11.91939107,5.421561059,9.57562369,7.461338798,9.963237557,13.49342706,9.44101219,7.175144648,5.379184531,8.062741113,8.673420192,7.755964555,9.536070512,8.545433214,12.56847826,10.69756065,9.214348393,7.831053003,0.0,6.213736978,10.6416321,8.39699973,7.272445114,6.620896545,9.099684899,8.256592019,7.956258274,9.056546899,9.905489555,1
6.50774234,8.253291648,3.652367715,0.0,5.997709607,4.022514663,8.60866176,3.340898978,5.855609357,7.399067533,7.121386714,3.969206349,4.742363475,6.454527201,8.3323041,5.964570652,6.759988936,7.011251977,6.081492542,3.824620051,5.678635624,5.443837827,5.368579972,6.11448995,8.559824113,6.71707707,6.206729218,7.47554463,5.27688822,8.336719174,8.433955593,6.37615456,8.966312426,8.832082034,7.123083202,7.231651921,5.315046725,3.360802502,8.20143035,3.543337276,2.48003939,12.16877686,7.477109078,6.278181219,6.195984107,6.362579824,11.07467053,7.883963227,3.041925689,5.061001282,6.963062936,5.929670915,5.53505718,1.874999582,6.201852794,6.604538497,7.404645125,7.785457709,9.881726061,7.490067954,0.0,0.0,4.410079503,6.030115151,10.31296068,10.17267504,6.644861924,5.986040086,8.190551257,5.044781186,5.276643354,6.332178969,8.953738834,7.047688836,4.920011213,0.0,7.517968551,7.979352775,9.156809084,0.0,0.0,8.243272879,6.269231141,6.487574972,10.14683381,7.452513489,7.404682929,6.494534325,7.801286974,4.342406694,6.014625094,5.277127858,5.981299982,5.448730805,6.835466246,4.680320008,12.64302842,7.754881487,11.65910798,10.02227109,1.99447492,6.796700606,6.007301695,8.476819297,5.604963458,8.657651376,6.884385492,8.447489906,5.107589079,9.348453674,6.643606454,11.18362172,6.004266544,4.344483173,9.427253374,6.457859336,5.233679725,5.530759516,4.603797828,12.19612231,0.0,7.402878172,7.86014221,5.626788379,3.851777467,3.947895343,3.604658055,5.416581668,9.296988179,4.572234761,3.858758153,9.572745991,4.208130875,10.30695466,6.57971564,9.024433583,0.0,8.57980823,7.723497303,4.252546517,5.847036292,6.944251228,6.835122108,8.733795682,6.338022837,11.76138682,9.170860077,9.061463575,5.212030502,0.0,5.978930231,6.672836528,8.432089466,4.550006661,6.848334205,9.089947412,6.014287419,8.539699571,8.213668528,8.281228187,1
7.159617286,8.30413634,2.538294173,0.0,6.796965528,3.407906246,8.117109202,3.533741547,6.484554384,7.792026646,6.905143692,3.933706809,5.514917125,6.477020164,8.629975626,8.258281032,7.574889743,7.887212141,6.827826424,4.741158652,6.358605498,5.758315855,5.111297033,6.989913723,8.722717871,6.016619907,6.488579921,8.724512607,6.465504471,9.337038025,8.747858712,6.973268141,10.0970723,10.9086095,6.870958655,7.377490144,6.078977286,3.72022718,7.368773796,3.591102102,1.539655026,12.4494189,6.858128322,5.785712963,6.922865871,7.463562578,12.8952278,7.687375799,2.490971315,6.985662768,7.687103256,5.72635421,7.275660186,1.533143885,6.19421349,7.779914299,6.276938925,8.524676119,10.46210384,7.655882542,11.87965074,10.85540546,5.519337923,6.766858329,9.403925121,8.963839734,7.565602886,5.867267282,5.889728512,5.910104308,5.93977877,7.91035309,10.82479083,8.572092981,5.547113654,12.48314454,7.701140562,7.914173146,8.327577469,14.28072567,9.201816801,9.128659008,6.395933352,6.904333141,11.08765773,8.045597081,6.802182486,6.85268677,8.233312083,5.636281596,6.607019774,5.500124174,5.71922246,8.391790371,6.403623811,4.66309182,9.534686429,8.098005997,12.97394337,9.018794821,3.272556282,7.893830267,4.817267596,7.776373137,5.730728993,9.525051117,6.936929745,9.108027496,6.420868107,9.647296147,7.144187991,8.252355066,6.850340509,6.175905789,8.969317611,6.139427809,6.887856578,5.469360999,5.313461056,13.86680385,11.22025585,6.49601192,7.033518068,7.036764341,4.871585214,4.090521878,6.405183424,6.112199535,12.49642495,4.68151088,4.848635074,9.197878347,4.152814304,9.096476116,7.046456584,9.469111101,11.86674734,7.242589059,7.025250231,4.872500893,6.717272119,8.988685929,6.328000226,7.844065062,9.215352914,10.94194592,10.40106795,9.25429226,5.638964024,0.0,6.103913683,8.327461656,8.263601913,7.850138478,6.628781262,7.783804185,6.212692934,8.90855571,7.857889806,7.547735222,1
6.952606212,9.214348393,4.017589598,13.50069982,6.874022675,5.271503883,7.079474045,3.765727454,6.136027536,7.21573258,7.581662736,4.031695337,7.365714929,6.954200345,8.179849906,8.953731097,7.307704627,8.664157257,6.98035823,5.808357299,6.553069913,5.354208584,6.28070303,7.254938272,8.933284559,8.620716507,5.810720234,8.380645104,4.788912391,8.537268356,7.806967679,7.846634214,9.337038025,7.516316856,6.505541451,7.982531908,6.416836896,4.553723268,9.111708443,1.806011243,1.453793121,11.65103877,6.424209387,6.273614218,5.304999241,7.792879279,0.0,8.29792514,2.584599669,5.424827296,7.693636361,5.838196314,5.084548016,1.464672729,6.834433258,7.748108642,7.130773838,8.053591259,10.50496754,9.294809529,0.0,12.15728248,5.142352277,6.192600062,10.94194592,9.069266247,7.589327706,6.839991963,7.345503938,6.819123715,6.564779948,5.335283471,11.66957928,8.128813206,6.051304577,11.71994963,7.06328808,7.104742655,9.211340872,14.77523085,12.74050813,9.533304259,6.110964556,7.065972884,10.16225828,7.064743648,6.656184439,7.403401692,10.25446448,11.14828235,7.200037248,4.712598171,6.570560446,9.069231511,7.449672613,5.83821656,10.28328491,8.703119237,11.56738165,8.514571631,3.996459682,8.824166822,5.242852953,8.139325411,6.679902036,9.748194668,8.672386081,10.04735792,5.240085818,12.28511585,7.167457789,8.738438545,5.532078586,5.585566733,8.550822366,6.29483003,6.504172608,6.68823107,6.13506844,14.07298679,12.63378336,6.784606222,7.063892264,5.094053969,4.752175836,4.619811651,6.080824425,7.499476474,11.95143043,5.421983071,5.423583355,8.879756869,4.506249351,8.643618464,7.7958109,9.760253384,12.67128776,8.455007436,7.236063532,6.452914781,6.218008373,7.219051313,7.938640697,10.63745673,8.577086518,12.65548964,11.06184985,8.728309363,5.886205117,10.1779244,6.699885378,6.396683486,7.766298465,7.31984478,8.555611826,8.326725736,6.331854528,7.788707825,8.016390631,7.837407378,1
7.85675517,7.661884645,2.775324942,0.0,6.593957461,5.47682126,7.783295219,1.348518822,5.678675411,7.270399432,6.856825501,3.016419057,5.211693898,5.782940624,9.20504442,6.300260218,6.324872842,8.034964593,7.2152891,4.025647518,6.088483947,5.506458765,3.928828073,6.400444425,9.433483923,9.148361374,8.759322079,7.435572784,7.176340856,8.3336349,8.904577742,7.248375507,9.013483303,10.95330968,6.665133859,8.803815825,5.499676921,3.419332768,7.217822029,4.72229665,1.960280995,12.72694861,7.375574097,6.468720007,7.838789159,6.91890622,14.43540728,7.520307289,3.050629,6.952175406,7.365103329,6.787177929,7.361739113,4.337816467,6.450938212,7.783242417,7.83931956,7.64147032,10.26877087,9.058237502,11.86674734,9.786593801,5.683926908,6.547769522,10.22921769,9.015382326,6.19811683,6.498298814,9.458801731,5.851995169,4.586654367,7.193473947,9.956888329,8.586741574,5.408349667,12.68733947,7.696627325,7.816688146,8.299464273,12.00722179,8.830719706,9.168066632,6.243293108,6.263711162,9.813646849,7.485994665,6.736313527,6.238881324,7.458006304,4.943156008,3.635650053,5.171868169,5.609292631,5.356481156,6.530398878,5.835334342,9.60338296,8.278180228,12.38759452,7.589319798,2.714719003,4.804264746,5.453144308,8.149132314,7.277635603,10.18585046,6.051430711,8.731308867,6.446011292,0.0,7.957391706,11.71259666,6.637192407,4.613454708,9.095646547,6.739547014,5.879520749,5.325677464,5.123577982,0.0,0.0,6.877502543,7.493306245,6.556461286,4.280940224,4.407293162,4.739635272,11.61828598,10.56901957,4.181694775,4.750737955,9.238739846,4.776696264,9.16605558,5.702026417,9.527794603,11.5260107,8.363566935,6.805003764,4.770975215,6.91334286,8.531931265,8.446827929,10.39451055,8.676200646,11.60613785,9.689990378,8.257563432,5.56656943,0.0,6.549846596,7.963509248,8.911495832,7.892070601,7.560006228,9.648845334,6.267041516,8.325053326,7.761247284,7.784104404,1
8.982758684,8.857762811,3.601700278,12.18823273,8.231164986,5.460064829,8.769179989,1.252285874,4.911817908,9.630411632,8.051618104,3.772588421,6.370325505,6.168658632,10.31597728,7.575708509,7.271407364,7.462602455,7.84978955,4.335173507,7.379642281,6.100603749,5.526167225,7.700168252,10.84509609,9.112478904,6.787494427,7.641224579,7.139403644,8.135150253,10.02452588,7.729718132,11.7348198,11.32230511,8.917611058,9.030004118,7.470491932,4.270102721,9.662897088,5.328253824,1.407593665,14.04996787,7.770109588,8.351657567,7.951865178,7.140003906,0.0,8.599949996,3.910218784,6.796236266,9.298079286,4.995695944,7.228218152,2.387276157,7.444480076,8.50104429,9.137703481,10.43112029,10.64582498,10.25162759,0.0,11.31407461,5.47233938,7.285744335,10.86060028,11.03049932,7.107077329,6.204214302,10.21546232,6.927176659,4.391813732,8.693429302,12.25736594,9.594533345,4.95871774,13.8205231,8.952880422,9.324629518,8.699344763,14.229512,10.53459934,11.09421513,6.843544624,8.08014544,11.99581172,9.418595311,8.018186133,8.162418051,8.496743715,7.279079864,3.747899491,5.045989297,7.291993774,5.494571939,7.74993161,5.834562684,11.74611935,10.29801272,0.0,7.953565462,2.485219759,8.318002227,8.444858576,7.651244627,8.74461463,11.12766306,5.607602582,8.510724161,5.745483606,12.81487868,6.524714392,13.05470473,8.123089042,5.881775334,9.174259197,6.994151209,6.97725971,6.209669314,5.310026856,13.25019675,0.0,8.285355544,9.38827158,6.269309298,5.300316163,5.793886629,5.543290458,9.073626549,11.36450546,4.010637218,5.106252761,11.24289833,5.660130919,9.655066194,7.41918275,11.5229758,0.0,11.37316352,9.100302811,4.905961544,6.770051105,10.34665453,8.779603957,9.694848687,9.672375832,12.88729126,11.13448903,11.32230511,5.495091419,0.0,7.544705508,10.67567794,9.683549132,8.46807927,8.647444256,11.21282087,7.730596652,9.817309856,8.268381893,8.327366535,1
6.73921576,7.739624443,2.857655611,0.0,6.442767332,4.033187132,6.340989116,1.429049807,7.157097796,6.265879288,6.153904421,3.471153335,4.157827257,6.06104016,7.825028994,5.684465848,5.736933033,6.541953809,6.446586185,4.617849328,5.812362501,4.781146318,4.103052224,6.788431209,8.664388946,8.83899753,5.752470954,8.98666896,6.477146928,8.810263085,7.4651433,5.864511947,9.125576519,10.38475437,6.201349878,6.642032047,5.888215058,4.233788922,8.411626697,4.411839123,2.34633115,13.29671676,5.802026043,4.320915581,6.439004309,6.735409987,14.189477,7.044460847,3.365192545,7.05930285,7.061944293,5.393882239,6.493556421,3.010870704,6.3246596,7.086875964,7.035804583,7.09192334,10.44477238,7.018863392,13.05004272,10.6416321,5.26401179,6.091417046,10.0177767,8.790683117,6.87766749,6.036897573,7.289411091,6.028737431,5.209707401,7.102634555,13.80556023,6.876617142,3.953154162,13.73854952,6.745165452,7.166792883,8.739487104,0.0,10.14683381,8.932640456,5.49189629,6.951428209,9.609326514,6.898708326,6.371810012,6.568024785,8.120836102,5.08763789,3.468994936,5.93589475,5.562092306,4.900378778,7.015095531,5.057303406,12.93174302,8.172448126,12.80755264,8.661242562,3.1207432,10.04505112,4.206452793,7.401694288,5.518580819,9.673964394,6.716604482,9.847107219,6.324483234,11.9178907,6.34798636,11.3818972,6.984268141,5.423753613,8.65741549,5.624468094,5.879419185,5.247113356,5.603230783,0.0,0.0,6.247734778,6.842307484,6.553173023,3.718226002,3.578050175,5.750570355,9.322389876,13.38372814,4.722330491,4.368835699,9.039770935,4.469497899,8.54711646,5.82405022,9.672375832,12.28945425,8.228790129,6.857813397,5.274222005,6.122860621,7.962001461,7.234179566,9.38827158,8.272597394,12.93174302,9.82838008,7.984922173,5.404135542,13.04540234,6.762771343,9.965362956,8.894938566,7.964866764,6.508570518,8.821072399,5.207807051,7.409631072,7.172452864,7.5270258,1
